2024-11-03 17:19:26,443 - Worker-0 - INFO - Downloaded https://www.stat.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:08,888 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-276/spring-19, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:09,808 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-295/fall-2019, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:10,633 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/winter-2010, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:11,235 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/homework.html#assignment_1, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:11,745 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/projects.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:12,256 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/homework.html#midterm3, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:12,766 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/grades.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:13,276 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:13,785 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/homework.html#midterm2, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:14,295 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/homework.html#midterm1, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:14,806 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-276/fall_2024, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:15,448 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/fall-99, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:15,960 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/fall-2001, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:16,855 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/announcements.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:17,366 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/spring-11, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:17,957 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/reading/chapter7-276-2011, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:18,468 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:18,979 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-295cr/spring-2021, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:20,175 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-295cr/index.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:20,685 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/fall-2003, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:21,254 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/project.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:21,764 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:22,274 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/readings.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:22,785 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/slides.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:23,296 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/fall-2001, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:23,853 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/announcements.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:24,364 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/spring-2014, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:24,947 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/spring-01, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:25,512 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/announcements.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:26,022 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/home-work.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:26,531 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/project/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:27,042 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/lecture-notes.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:27,552 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/spring-2000, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:28,075 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/spring-2004, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:28,771 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/modeling-projects.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:29,280 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/domain-ideas.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:29,790 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-171/spring-99, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:30,303 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/spring-2009, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:30,895 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/slides/chapters-1-2-09.ppsx, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:31,404 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-171/fall-06, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:31,917 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/winter-2011, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:32,477 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/resources.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:32,988 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/slides.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:33,498 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/resources.htm, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:34,007 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-280/spring-2003, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:34,529 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-280/ideas.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:35,039 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/winter-2018, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:35,738 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/winter-03, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:36,294 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/project.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:36,804 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-6a/fall-00, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:37,317 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/winter-2016, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:38,051 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/index.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:38,562 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/project.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:39,071 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/code, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:39,581 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275a/%20http:/slideslive.com/38894537/the-sat-revolution-solving-sampling-and-counting-moshe-vardi, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:40,091 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/spring-05, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:40,707 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/handouts.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:41,217 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/spring-2007, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:41,801 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/resources/satz215.2.c, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:42,312 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-275/fall-2020, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:42,924 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-275/index.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:43,434 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-276/winter-2020, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:44,026 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-280/spring-2002, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:44,551 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/ics-280/spring-2002/handouts/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:45,061 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/ics-280/spring-2002/hw/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:45,571 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/ics-280/spring-2002/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:46,081 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-171/spring-98/ics171-sp98.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:46,619 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-280/spring-2004, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:47,146 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-171/fall-04, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:47,659 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/spring-2008, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:48,211 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/fall-08, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:48,786 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/readings.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:49,297 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/lecture-notes.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:49,807 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/announcements.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:50,317 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/project/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:50,826 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:51,336 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/fall-04, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:51,893 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-270a/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:52,403 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/fall-12, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:52,991 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/index.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:53,501 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/grades.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:54,011 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/project.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:54,522 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/Fall-2007, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:55,110 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/projects.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:55,620 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/links.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:56,130 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/books.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:56,641 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-280/spring-2005, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:57,372 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-275/fall-2022, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:57,984 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-175a/spring-2003, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:58,815 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275b/spring-17, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:59,416 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275b/index.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:37:59,926 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275b/readings.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:00,436 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275b/software.shtml, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:00,946 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/fall-00, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:01,521 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/spring-2007, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:02,110 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/snp-paper, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:02,620 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-295/genetic.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:03,130 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/fall-02, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:03,727 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/fall-02#software, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:04,320 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-6a/winter-2002, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:04,871 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-6a/course-letter-grades.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:05,381 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275b/fall-09, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:05,963 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-271/fall-06, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:06,522 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-179/spring-2010, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:07,097 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-179/lecture-notes.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:07,607 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-179/grades.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:08,117 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-179/homework.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:08,627 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-179/Projects_list.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:09,137 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/courses/ics-275a/fall-2010, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:09,723 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/index.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:10,288 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/resources.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:10,828 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/spring-2007, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:11,338 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/slides.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:11,848 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/resources.htm, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:12,359 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dechter/courses/ics-275b/fall-14, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:12,956 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~dechter/courses/ics-276/fall-2021, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:13,781 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/research.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:14,343 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/community/news/notes/index#dechter_2010_uai_challenge, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:14,853 - Worker-0 - INFO - Downloaded https://www.cs.uci.edu/a-trio-of-new-distinguished-professors-in-ics, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:15,363 - Worker-0 - INFO - Downloaded https://www.cs.uci.edu/faculty-spotlight-rina-dechter-is-pushing-the-frontiers-of-research, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:15,873 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/talks/tutorial-ijcai2013, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:16,396 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/publications.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:18,128 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/publications/r161a.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:18,687 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/publications, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:20,035 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r97.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:20,545 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r29a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:21,055 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r88.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:21,565 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r79.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:22,076 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r91.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:22,586 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r62a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:23,096 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r74.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:23,606 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r94.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:24,116 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r56.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:24,626 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r48.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:25,135 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r45.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:25,645 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r95.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:26,155 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r72.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:26,665 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r64.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:27,174 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r41.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:27,684 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r76.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:28,194 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r70a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:28,703 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r38.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:29,213 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r49.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:29,723 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r51.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:30,232 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r84.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:30,741 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r15a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:31,250 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r93.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:31,761 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r32.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:32,271 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r34.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:32,781 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r53.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:33,291 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r78.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:33,801 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r44a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:34,310 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r99.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:34,820 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r62.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:35,330 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r35a.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:35,841 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r52.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 19:38:36,351 - Worker-0 - INFO - Downloaded https://ics.uci.edu/~dechter/r98.html, status <404>, using cache ('styx.ics.uci.edu', 9003).
